date,purchases,invoices,streams,views,revenue,year_month
2018-05-04,0,0,0,0,0.0,2018-05
2018-05-05,0,0,0,0,0.0,2018-05
2018-05-06,165,3,160,1530,625.09,2018-05
2018-05-07,54,2,53,356,315.76,2018-05
2018-05-08,55,1,55,434,173.22999999999996,2018-05
2018-05-09,0,0,0,0,0.0,2018-05
2018-05-10,24,1,24,281,79.69,2018-05
2018-05-11,2,1,2,4,10.15,2018-05
2018-05-12,0,0,0,0,0.0,2018-05
2018-05-13,0,0,0,0,0.0,2018-05
2018-05-14,56,1,56,415,191.9,2018-05
2018-05-15,0,0,0,0,0.0,2018-05
2018-05-16,2,1,2,2,8.44,2018-05
2018-05-17,28,2,27,180,226.84999999999997,2018-05
2018-05-18,24,1,24,202,134.95000000000002,2018-05
2018-05-19,0,0,0,0,0.0,2018-05
2018-05-20,0,0,0,0,0.0,2018-05
2018-05-21,30,1,30,243,138.22000000000003,2018-05
2018-05-22,1,1,1,2,5.55,2018-05
2018-05-23,69,1,69,509,266.06000000000006,2018-05
2018-05-24,0,0,0,0,0.0,2018-05
2018-05-25,0,0,0,0,0.0,2018-05
2018-05-26,0,0,0,0,0.0,2018-05
2018-05-27,0,0,0,0,0.0,2018-05
2018-05-28,0,0,0,0,0.0,2018-05
2018-05-29,0,0,0,0,0.0,2018-05
2018-05-30,0,0,0,0,0.0,2018-05
2018-05-31,74,3,67,724,229.23,2018-05
2018-06-01,0,0,0,0,0.0,2018-06
2018-06-02,0,0,0,0,0.0,2018-06
2018-06-03,0,0,0,0,0.0,2018-06
2018-06-04,0,0,0,0,0.0,2018-06
2018-06-05,0,0,0,0,0.0,2018-06
2018-06-06,0,0,0,0,0.0,2018-06
2018-06-07,2,1,2,7,3.9,2018-06
2018-06-08,70,2,66,563,316.89,2018-06
2018-06-09,0,0,0,0,0.0,2018-06
2018-06-10,0,0,0,0,0.0,2018-06
2018-06-11,144,3,136,1156,651.0799999999999,2018-06
2018-06-12,50,2,50,532,126.85000000000001,2018-06
2018-06-13,7,1,7,36,77.2,2018-06
2018-06-14,50,3,50,332,171.75,2018-06
2018-06-15,0,0,0,0,0.0,2018-06
2018-06-16,0,0,0,0,0.0,2018-06
2018-06-17,5,1,5,72,29.119999999999997,2018-06
2018-06-18,0,0,0,0,0.0,2018-06
2018-06-19,12,1,12,130,70.15,2018-06
2018-06-20,83,3,76,546,487.23999999999995,2018-06
2018-06-21,36,2,34,237,194.45000000000002,2018-06
2018-06-22,40,1,40,271,208.76999999999998,2018-06
2018-06-23,0,0,0,0,0.0,2018-06
2018-06-24,0,0,0,0,0.0,2018-06
2018-06-25,0,0,0,0,0.0,2018-06
2018-06-26,7,1,7,50,34.8,2018-06
2018-06-27,71,6,68,467,530.9499999999999,2018-06
2018-06-28,55,1,55,443,141.82999999999998,2018-06
2018-06-29,0,0,0,0,0.0,2018-06
2018-06-30,0,0,0,0,0.0,2018-06
2018-07-01,0,0,0,0,0.0,2018-07
2018-07-02,13,1,13,137,104.24999999999999,2018-07
2018-07-03,17,1,17,183,32.95,2018-07
2018-07-04,108,3,105,971,320.56,2018-07
2018-07-05,0,0,0,0,0.0,2018-07
2018-07-06,102,3,102,891,345.71000000000004,2018-07
2018-07-07,0,0,0,0,0.0,2018-07
2018-07-08,0,0,0,0,0.0,2018-07
2018-07-09,41,2,40,304,258.71000000000004,2018-07
2018-07-10,90,2,87,734,336.8300000000001,2018-07
2018-07-11,82,4,76,691,350.46000000000004,2018-07
2018-07-12,9,1,9,107,23.37,2018-07
2018-07-13,54,5,52,442,252.64999999999995,2018-07
2018-07-14,0,0,0,0,0.0,2018-07
2018-07-15,20,1,20,139,137.59999999999997,2018-07
2018-07-16,1,1,1,1,8.5,2018-07
2018-07-17,32,1,32,254,190.0,2018-07
2018-07-18,1,1,1,2,12.8,2018-07
2018-07-19,0,0,0,0,0.0,2018-07
2018-07-20,0,0,0,0,0.0,2018-07
2018-07-21,0,0,0,0,0.0,2018-07
2018-07-22,8,2,7,23,36.25,2018-07
2018-07-23,11,3,10,81,1276.02,2018-07
2018-07-24,17,1,17,161,112.53999999999999,2018-07
2018-07-25,0,0,0,0,0.0,2018-07
2018-07-26,1,1,1,3,29.95,2018-07
2018-07-27,33,2,33,246,108.52,2018-07
2018-07-28,0,0,0,0,0.0,2018-07
2018-07-29,0,0,0,0,0.0,2018-07
2018-07-30,0,0,0,0,0.0,2018-07
2018-07-31,59,2,59,535,196.15,2018-07
2018-08-01,0,0,0,0,0.0,2018-08
2018-08-02,77,1,73,322,314.58,2018-08
2018-08-03,1,1,1,1,8.5,2018-08
2018-08-04,0,0,0,0,0.0,2018-08
2018-08-05,21,1,21,206,55.60000000000001,2018-08
2018-08-06,16,2,16,108,115.65,2018-08
2018-08-07,0,0,0,0,0.0,2018-08
2018-08-08,2,2,2,3,77.27,2018-08
2018-08-09,25,2,25,190,68.3,2018-08
2018-08-10,28,1,28,194,136.08999999999997,2018-08
2018-08-11,0,0,0,0,0.0,2018-08
2018-08-12,73,3,68,660,327.73,2018-08
2018-08-13,0,0,0,0,0.0,2018-08
2018-08-14,0,0,0,0,0.0,2018-08
2018-08-15,69,2,65,815,179.14000000000001,2018-08
2018-08-16,36,4,35,273,203.11,2018-08
2018-08-17,67,4,61,514,357.27000000000004,2018-08
2018-08-18,0,0,0,0,0.0,2018-08
2018-08-19,52,1,52,451,139.92,2018-08
2018-08-20,48,3,46,361,163.32,2018-08
2018-08-21,14,2,14,116,89.99000000000001,2018-08
2018-08-22,0,0,0,0,0.0,2018-08
2018-08-23,25,1,25,175,135.26999999999998,2018-08
2018-08-24,0,0,0,0,0.0,2018-08
2018-08-25,0,0,0,0,0.0,2018-08
2018-08-26,0,0,0,0,0.0,2018-08
2018-08-27,0,0,0,0,0.0,2018-08
2018-08-28,67,2,67,498,292.34,2018-08
2018-08-29,1,1,1,0,1.45,2018-08
2018-08-30,30,1,30,180,123.50000000000001,2018-08
2018-08-31,0,0,0,0,0.0,2018-08
2018-09-01,0,0,0,0,0.0,2018-09
2018-09-02,50,1,49,429,152.37,2018-09
2018-09-03,20,1,20,114,130.5,2018-09
2018-09-04,52,1,52,493,108.39,2018-09
2018-09-05,66,2,66,461,417.85,2018-09
2018-09-06,2,1,2,4,2.17,2018-09
2018-09-07,0,0,0,0,0.0,2018-09
2018-09-08,0,0,0,0,0.0,2018-09
2018-09-09,5,1,5,30,6.38,2018-09
2018-09-10,39,3,39,410,128.74,2018-09
2018-09-11,0,0,0,0,0.0,2018-09
2018-09-12,26,1,26,368,63.0,2018-09
2018-09-13,63,2,61,462,245.82000000000005,2018-09
2018-09-14,1,1,1,2,1.65,2018-09
2018-09-15,0,0,0,0,0.0,2018-09
2018-09-16,0,0,0,0,0.0,2018-09
2018-09-17,95,4,87,867,771.78,2018-09
2018-09-18,100,6,93,1008,260.77,2018-09
2018-09-19,0,0,0,0,0.0,2018-09
2018-09-20,29,1,29,267,123.94,2018-09
2018-09-21,0,0,0,0,0.0,2018-09
2018-09-22,0,0,0,0,0.0,2018-09
2018-09-23,11,1,11,68,81.30000000000001,2018-09
2018-09-24,171,6,113,1350,573.8700000000001,2018-09
2018-09-25,102,2,99,929,317.39000000000004,2018-09
2018-09-26,35,7,31,253,1632.02,2018-09
2018-09-27,113,4,106,1010,2798.71,2018-09
2018-09-28,0,0,0,0,0.0,2018-09
2018-09-29,0,0,0,0,0.0,2018-09
2018-09-30,240,5,211,2558,652.21,2018-09
2018-10-01,13,2,13,81,111.7,2018-10
2018-10-02,29,4,27,243,5022.74,2018-10
2018-10-03,39,2,38,314,223.35,2018-10
2018-10-04,0,0,0,0,0.0,2018-10
2018-10-05,29,2,29,183,178.72,2018-10
2018-10-06,0,0,0,0,0.0,2018-10
2018-10-07,0,0,0,0,0.0,2018-10
2018-10-08,55,1,55,372,176.33,2018-10
2018-10-09,0,0,0,0,0.0,2018-10
2018-10-10,26,2,20,120,212.95000000000002,2018-10
2018-10-11,164,3,148,1314,600.26,2018-10
2018-10-12,0,0,0,0,0.0,2018-10
2018-10-13,0,0,0,0,0.0,2018-10
2018-10-14,63,1,63,518,301.0,2018-10
2018-10-15,78,3,74,531,418.5499999999999,2018-10
2018-10-16,73,4,71,548,283.55,2018-10
2018-10-17,18,2,18,125,103.72000000000001,2018-10
2018-10-18,156,8,131,1512,679.72,2018-10
2018-10-19,53,5,52,310,1868.92,2018-10
2018-10-20,0,0,0,0,0.0,2018-10
2018-10-21,0,0,0,0,0.0,2018-10
2018-10-22,54,2,53,435,220.82000000000002,2018-10
2018-10-23,130,4,126,1146,520.02,2018-10
2018-10-24,150,2,145,1521,429.88,2018-10
2018-10-25,77,7,70,602,8086.08,2018-10
2018-10-26,0,0,0,0,0.0,2018-10
2018-10-27,0,0,0,0,0.0,2018-10
2018-10-28,0,0,0,0,0.0,2018-10
2018-10-29,48,2,46,412,189.83,2018-10
2018-10-30,6,1,6,11,20.25,2018-10
2018-10-31,73,3,68,580,362.58000000000004,2018-10
2018-11-01,40,2,39,388,111.19,2018-11
2018-11-02,104,7,69,947,394.92,2018-11
2018-11-03,0,0,0,0,0.0,2018-11
2018-11-04,17,1,17,149,57.32000000000001,2018-11
2018-11-05,39,1,39,344,183.44,2018-11
2018-11-06,81,3,81,765,267.01,2018-11
2018-11-07,48,2,46,433,118.25,2018-11
2018-11-08,1,1,1,3,9.95,2018-11
2018-11-09,51,3,49,489,313.41,2018-11
2018-11-10,0,0,0,0,0.0,2018-11
2018-11-11,0,0,0,0,0.0,2018-11
2018-11-12,262,5,253,1982,956.5100000000002,2018-11
2018-11-13,94,3,89,845,356.88000000000005,2018-11
2018-11-14,0,0,0,0,0.0,2018-11
2018-11-15,64,3,62,609,243.72000000000003,2018-11
2018-11-16,35,2,35,223,210.29999999999998,2018-11
2018-11-17,0,0,0,0,0.0,2018-11
2018-11-18,30,3,29,205,205.91999999999996,2018-11
2018-11-19,7,1,7,60,77.25000000000001,2018-11
2018-11-20,39,4,38,293,257.96,2018-11
2018-11-21,4,3,4,8,39.4,2018-11
2018-11-22,0,0,0,0,0.0,2018-11
2018-11-23,41,2,41,348,182.34000000000003,2018-11
2018-11-24,0,0,0,0,0.0,2018-11
2018-11-25,0,0,0,0,0.0,2018-11
2018-11-26,37,2,37,252,282.54,2018-11
2018-11-27,0,0,0,0,0.0,2018-11
2018-11-28,42,2,21,345,267.28,2018-11
2018-11-29,6,2,3,23,22.5,2018-11
2018-11-30,170,3,84,1481,677.52,2018-11
2018-12-01,0,0,0,0,0.0,2018-12
2018-12-02,0,0,0,0,0.0,2018-12
2018-12-03,72,3,34,639,430.80000000000007,2018-12
2018-12-04,0,0,0,0,0.0,2018-12
2018-12-05,0,0,0,0,0.0,2018-12
2018-12-06,64,1,32,435,339.3,2018-12
2018-12-07,51,1,51,333,240.34999999999997,2018-12
2018-12-08,0,0,0,0,0.0,2018-12
2018-12-09,0,0,0,0,0.0,2018-12
2018-12-10,0,0,0,0,0.0,2018-12
2018-12-11,0,0,0,0,0.0,2018-12
2018-12-12,0,0,0,0,0.0,2018-12
2018-12-13,23,2,23,207,88.61,2018-12
2018-12-14,68,2,60,570,352.75999999999993,2018-12
2018-12-15,0,0,0,0,0.0,2018-12
2018-12-16,18,1,18,130,112.75,2018-12
2018-12-17,21,2,21,46,86.81,2018-12
2018-12-18,29,1,29,192,127.4,2018-12
2018-12-19,0,0,0,0,0.0,2018-12
2018-12-20,16,2,15,111,95.75,2018-12
2018-12-21,0,0,0,0,0.0,2018-12
2018-12-22,0,0,0,0,0.0,2018-12
2018-12-23,0,0,0,0,0.0,2018-12
2018-12-24,0,0,0,0,0.0,2018-12
2018-12-25,0,0,0,0,0.0,2018-12
2018-12-26,0,0,0,0,0.0,2018-12
2018-12-27,0,0,0,0,0.0,2018-12
2018-12-28,0,0,0,0,0.0,2018-12
2018-12-29,0,0,0,0,0.0,2018-12
2018-12-30,0,0,0,0,0.0,2018-12
2018-12-31,0,0,0,0,0.0,2018-12
2019-01-01,0,0,0,0,0.0,2019-01
2019-01-02,15,1,15,40,89.77,2019-01
2019-01-03,0,0,0,0,0.0,2019-01
2019-01-04,0,0,0,0,0.0,2019-01
2019-01-05,0,0,0,0,0.0,2019-01
2019-01-06,13,1,13,85,83.70000000000002,2019-01
2019-01-07,1,1,1,3,3.75,2019-01
2019-01-08,0,0,0,0,0.0,2019-01
2019-01-09,0,0,0,0,0.0,2019-01
2019-01-10,0,0,0,0,0.0,2019-01
2019-01-11,41,1,41,425,128.19,2019-01
2019-01-12,0,0,0,0,0.0,2019-01
2019-01-13,0,0,0,0,0.0,2019-01
2019-01-14,0,0,0,0,0.0,2019-01
2019-01-15,10,1,10,105,73.67,2019-01
2019-01-16,0,0,0,0,0.0,2019-01
2019-01-17,21,1,21,241,66.35000000000001,2019-01
2019-01-18,0,0,0,0,0.0,2019-01
2019-01-19,0,0,0,0,0.0,2019-01
2019-01-20,0,0,0,0,0.0,2019-01
2019-01-21,15,1,15,47,145.19,2019-01
2019-01-22,0,0,0,0,0.0,2019-01
2019-01-23,52,1,52,497,124.07,2019-01
2019-01-24,21,1,21,161,139.92000000000002,2019-01
2019-01-25,0,0,0,0,0.0,2019-01
2019-01-26,0,0,0,0,0.0,2019-01
2019-01-27,0,0,0,0,0.0,2019-01
2019-01-28,0,0,0,0,0.0,2019-01
2019-01-29,45,1,45,372,140.36,2019-01
2019-01-30,1,1,1,4,3.75,2019-01
2019-01-31,40,1,40,254,222.80999999999997,2019-01
2019-02-01,13,1,13,75,106.05000000000001,2019-02
2019-02-02,0,0,0,0,0.0,2019-02
2019-02-03,0,0,0,0,0.0,2019-02
2019-02-04,0,0,0,0,0.0,2019-02
2019-02-05,2,1,2,3,19.9,2019-02
2019-02-06,0,0,0,0,0.0,2019-02
2019-02-07,0,0,0,0,0.0,2019-02
2019-02-08,0,0,0,0,0.0,2019-02
2019-02-09,0,0,0,0,0.0,2019-02
2019-02-10,0,0,0,0,0.0,2019-02
2019-02-11,114,2,108,1125,339.68999999999994,2019-02
2019-02-12,133,2,129,708,364.23,2019-02
2019-02-13,0,0,0,0,0.0,2019-02
2019-02-14,14,1,14,87,91.24000000000001,2019-02
2019-02-15,10,1,10,61,82.50000000000001,2019-02
2019-02-16,0,0,0,0,0.0,2019-02
2019-02-17,0,0,0,0,0.0,2019-02
2019-02-18,47,2,46,380,159.76999999999998,2019-02
2019-02-19,0,0,0,0,0.0,2019-02
2019-02-20,15,1,15,161,88.07,2019-02
2019-02-21,0,0,0,0,0.0,2019-02
2019-02-22,6,1,6,14,25.0,2019-02
2019-02-23,0,0,0,0,0.0,2019-02
2019-02-24,0,0,0,0,0.0,2019-02
2019-02-25,0,0,0,0,0.0,2019-02
2019-02-26,6,1,6,66,25.0,2019-02
2019-02-27,0,0,0,0,0.0,2019-02
2019-02-28,1,1,1,2,0.85,2019-02
2019-03-01,75,2,70,671,235.97,2019-03
2019-03-02,0,0,0,0,0.0,2019-03
2019-03-03,0,0,0,0,0.0,2019-03
2019-03-04,0,0,0,0,0.0,2019-03
2019-03-05,0,0,0,0,0.0,2019-03
2019-03-06,0,0,0,0,0.0,2019-03
2019-03-07,63,4,63,686,255.57,2019-03
2019-03-08,4,4,1,9,6748.68,2019-03
2019-03-09,0,0,0,0,0.0,2019-03
2019-03-10,0,0,0,0,0.0,2019-03
2019-03-11,102,3,99,707,448.11000000000007,2019-03
2019-03-12,96,3,95,920,389.94,2019-03
2019-03-13,0,0,0,0,0.0,2019-03
2019-03-14,26,2,26,303,81.44,2019-03
2019-03-15,44,1,44,259,211.11999999999998,2019-03
2019-03-16,0,0,0,0,0.0,2019-03
2019-03-17,11,1,11,73,79.19999999999999,2019-03
2019-03-18,0,0,0,0,0.0,2019-03
2019-03-19,0,0,0,0,0.0,2019-03
2019-03-20,0,0,0,0,0.0,2019-03
2019-03-21,16,1,16,114,106.2,2019-03
2019-03-22,43,1,43,359,118.91000000000001,2019-03
2019-03-23,0,0,0,0,0.0,2019-03
2019-03-24,3,1,3,5,24.79,2019-03
2019-03-25,39,1,39,357,167.63999999999993,2019-03
2019-03-26,27,1,27,227,126.49999999999999,2019-03
2019-03-27,0,0,0,0,0.0,2019-03
2019-03-28,9,1,9,45,79.4,2019-03
2019-03-29,67,1,67,537,231.62999999999997,2019-03
2019-03-30,0,0,0,0,0.0,2019-03
2019-03-31,0,0,0,0,0.0,2019-03
2019-04-01,29,2,29,239,141.13999999999996,2019-04
2019-04-02,0,0,0,0,0.0,2019-04
2019-04-03,65,1,65,541,177.47,2019-04
2019-04-04,33,2,33,286,139.57,2019-04
2019-04-05,0,0,0,0,0.0,2019-04
2019-04-06,0,0,0,0,0.0,2019-04
2019-04-07,0,0,0,0,0.0,2019-04
2019-04-08,61,2,61,457,218.68999999999994,2019-04
2019-04-09,0,0,0,0,0.0,2019-04
2019-04-10,0,0,0,0,0.0,2019-04
2019-04-11,0,0,0,0,0.0,2019-04
2019-04-12,0,0,0,0,0.0,2019-04
2019-04-13,0,0,0,0,0.0,2019-04
2019-04-14,25,1,25,135,168.14,2019-04
2019-04-15,0,0,0,0,0.0,2019-04
2019-04-16,21,1,21,196,93.71,2019-04
2019-04-17,0,0,0,0,0.0,2019-04
2019-04-18,0,0,0,0,0.0,2019-04
2019-04-19,0,0,0,0,0.0,2019-04
2019-04-20,0,0,0,0,0.0,2019-04
2019-04-21,0,0,0,0,0.0,2019-04
2019-04-22,0,0,0,0,0.0,2019-04
2019-04-23,0,0,0,0,0.0,2019-04
2019-04-24,5,1,5,46,58.5,2019-04
2019-04-25,0,0,0,0,0.0,2019-04
2019-04-26,0,0,0,0,0.0,2019-04
2019-04-27,0,0,0,0,0.0,2019-04
2019-04-28,0,0,0,0,0.0,2019-04
2019-04-29,0,0,0,0,0.0,2019-04
2019-04-30,68,2,68,482,289.31,2019-04
2019-05-01,0,0,0,0,0.0,2019-05
2019-05-02,24,2,23,194,115.23,2019-05
2019-05-03,20,1,20,201,75.37,2019-05
2019-05-04,0,0,0,0,0.0,2019-05
2019-05-05,49,1,49,386,154.82999999999998,2019-05
2019-05-06,0,0,0,0,0.0,2019-05
2019-05-07,38,3,37,289,146.04999999999998,2019-05
2019-05-08,0,0,0,0,0.0,2019-05
2019-05-09,0,0,0,0,0.0,2019-05
2019-05-10,0,0,0,0,0.0,2019-05
2019-05-11,0,0,0,0,0.0,2019-05
2019-05-12,18,1,18,130,142.29,2019-05
2019-05-13,138,4,125,1163,525.58,2019-05
2019-05-14,50,3,50,319,223.86999999999998,2019-05
2019-05-15,60,1,60,440,238.57999999999998,2019-05
2019-05-16,46,2,46,368,262.9,2019-05
2019-05-17,23,1,23,173,133.43999999999997,2019-05
2019-05-18,0,0,0,0,0.0,2019-05
2019-05-19,0,0,0,0,0.0,2019-05
2019-05-20,52,1,52,380,210.55999999999995,2019-05
2019-05-21,2,1,2,6,14.45,2019-05
2019-05-22,0,0,0,0,0.0,2019-05
2019-05-23,29,4,27,233,124.14000000000001,2019-05
2019-05-24,0,0,0,0,0.0,2019-05
2019-05-25,0,0,0,0,0.0,2019-05
2019-05-26,0,0,0,0,0.0,2019-05
2019-05-27,0,0,0,0,0.0,2019-05
2019-05-28,0,0,0,0,0.0,2019-05
2019-05-29,1,1,1,1,7.5,2019-05
2019-05-30,0,0,0,0,0.0,2019-05
2019-05-31,0,0,0,0,0.0,2019-05
2019-06-01,0,0,0,0,0.0,2019-06
2019-06-02,0,0,0,0,0.0,2019-06
2019-06-03,45,1,45,297,221.2,2019-06
2019-06-04,13,1,13,142,78.69,2019-06
2019-06-05,65,2,65,711,123.75000000000001,2019-06
2019-06-06,48,2,47,432,228.89,2019-06
2019-06-07,0,0,0,0,0.0,2019-06
2019-06-08,0,0,0,0,0.0,2019-06
2019-06-09,0,0,0,0,0.0,2019-06
2019-06-10,42,1,42,322,139.06999999999996,2019-06
2019-06-11,0,0,0,0,0.0,2019-06
2019-06-12,31,2,31,367,67.92,2019-06
