date,purchases,invoices,streams,views,revenue,year_month
2018-02-23,0,0,0,0,0.0,2018-02
2018-02-24,0,0,0,0,0.0,2018-02
2018-02-25,0,0,0,0,0.0,2018-02
2018-02-26,37,1,37,336,92.27999999999999,2018-02
2018-02-27,68,3,65,545,291.81000000000006,2018-02
2018-02-28,21,3,20,161,68.92999999999999,2018-02
2018-03-01,12,1,12,106,40.650000000000006,2018-03
2018-03-02,19,1,19,164,65.78999999999999,2018-03
2018-03-03,0,0,0,0,0.0,2018-03
2018-03-04,0,0,0,0,0.0,2018-03
2018-03-05,4,1,4,9,11.500000000000002,2018-03
2018-03-06,45,2,41,391,145.36999999999998,2018-03
2018-03-07,4,1,4,8,12.7,2018-03
2018-03-08,0,0,0,0,0.0,2018-03
2018-03-09,27,2,26,143,109.45000000000002,2018-03
2018-03-10,0,0,0,0,0.0,2018-03
2018-03-11,0,0,0,0,0.0,2018-03
2018-03-12,50,1,50,456,131.41,2018-03
2018-03-13,0,0,0,0,0.0,2018-03
2018-03-14,0,0,0,0,0.0,2018-03
2018-03-15,61,1,61,505,168.37999999999994,2018-03
2018-03-16,0,0,0,0,0.0,2018-03
2018-03-17,0,0,0,0,0.0,2018-03
2018-03-18,0,0,0,0,0.0,2018-03
2018-03-19,0,0,0,0,0.0,2018-03
2018-03-20,0,0,0,0,0.0,2018-03
2018-03-21,33,2,32,344,102.57000000000001,2018-03
2018-03-22,10,1,10,100,26.620000000000005,2018-03
2018-03-23,4,1,4,4,24.8,2018-03
2018-03-24,0,0,0,0,0.0,2018-03
2018-03-25,0,0,0,0,0.0,2018-03
2018-03-26,0,0,0,0,0.0,2018-03
2018-03-27,4,1,4,11,12.399999999999999,2018-03
2018-03-28,0,0,0,0,0.0,2018-03
2018-03-29,26,1,26,271,60.1,2018-03
2018-03-30,0,0,0,0,0.0,2018-03
2018-03-31,0,0,0,0,0.0,2018-03
2018-04-01,0,0,0,0,0.0,2018-04
2018-04-02,0,0,0,0,0.0,2018-04
2018-04-03,0,0,0,0,0.0,2018-04
2018-04-04,9,1,9,87,19.080000000000002,2018-04
2018-04-05,0,0,0,0,0.0,2018-04
2018-04-06,25,2,23,211,96.05,2018-04
2018-04-07,0,0,0,0,0.0,2018-04
2018-04-08,0,0,0,0,0.0,2018-04
2018-04-09,0,0,0,0,0.0,2018-04
2018-04-10,0,0,0,0,0.0,2018-04
2018-04-11,53,2,47,437,196.16,2018-04
2018-04-12,0,0,0,0,0.0,2018-04
2018-04-13,5,1,5,72,2.76,2018-04
2018-04-14,0,0,0,0,0.0,2018-04
2018-04-15,0,0,0,0,0.0,2018-04
2018-04-16,0,0,0,0,0.0,2018-04
2018-04-17,0,0,0,0,0.0,2018-04
2018-04-18,49,1,49,429,135.87,2018-04
2018-04-19,2,1,2,8,3.38,2018-04
2018-04-20,12,1,12,60,61.7,2018-04
2018-04-21,0,0,0,0,0.0,2018-04
2018-04-22,0,0,0,0,0.0,2018-04
2018-04-23,0,0,0,0,0.0,2018-04
2018-04-24,0,0,0,0,0.0,2018-04
2018-04-25,69,2,68,679,178.12,2018-04
2018-04-26,3,1,3,10,12.15,2018-04
2018-04-27,0,0,0,0,0.0,2018-04
2018-04-28,0,0,0,0,0.0,2018-04
2018-04-29,0,0,0,0,0.0,2018-04
2018-04-30,0,0,0,0,0.0,2018-04
2018-05-01,0,0,0,0,0.0,2018-05
2018-05-02,0,0,0,0,0.0,2018-05
2018-05-03,174,5,152,1833,465.52,2018-05
2018-05-04,47,2,44,445,133.74999999999997,2018-05
2018-05-05,0,0,0,0,0.0,2018-05
2018-05-06,0,0,0,0,0.0,2018-05
2018-05-07,15,1,15,115,40.36,2018-05
2018-05-08,27,1,27,283,53.41,2018-05
2018-05-09,20,1,20,163,62.49,2018-05
2018-05-10,35,2,35,295,106.88000000000001,2018-05
2018-05-11,2,1,2,5,4.6,2018-05
2018-05-12,0,0,0,0,0.0,2018-05
2018-05-13,21,1,21,234,63.199999999999996,2018-05
2018-05-14,0,0,0,0,0.0,2018-05
2018-05-15,0,0,0,0,0.0,2018-05
2018-05-16,2,1,2,7,4.2,2018-05
2018-05-17,0,0,0,0,0.0,2018-05
2018-05-18,12,1,12,133,49.65,2018-05
2018-05-19,0,0,0,0,0.0,2018-05
2018-05-20,0,0,0,0,0.0,2018-05
2018-05-21,0,0,0,0,0.0,2018-05
2018-05-22,0,0,0,0,0.0,2018-05
2018-05-23,73,2,72,506,270.08,2018-05
2018-05-24,0,0,0,0,0.0,2018-05
2018-05-25,4,2,3,24,3.8000000000000003,2018-05
2018-05-26,0,0,0,0,0.0,2018-05
2018-05-27,0,0,0,0,0.0,2018-05
2018-05-28,0,0,0,0,0.0,2018-05
2018-05-29,10,1,10,92,23.799999999999997,2018-05
2018-05-30,20,3,18,154,84.15,2018-05
2018-05-31,29,4,26,245,109.41000000000001,2018-05
2018-06-01,16,1,16,100,52.620000000000005,2018-06
2018-06-02,0,0,0,0,0.0,2018-06
2018-06-03,32,1,32,311,90.03999999999999,2018-06
2018-06-04,0,0,0,0,0.0,2018-06
2018-06-05,0,0,0,0,0.0,2018-06
2018-06-06,5,1,5,57,22.0,2018-06
2018-06-07,34,4,31,276,131.89,2018-06
2018-06-08,37,1,37,355,119.68999999999998,2018-06
2018-06-09,0,0,0,0,0.0,2018-06
2018-06-10,0,0,0,0,0.0,2018-06
2018-06-11,41,2,41,404,123.31,2018-06
2018-06-12,0,0,0,0,0.0,2018-06
2018-06-13,0,0,0,0,0.0,2018-06
2018-06-14,72,1,72,712,140.58999999999997,2018-06
2018-06-15,0,0,0,0,0.0,2018-06
2018-06-16,0,0,0,0,0.0,2018-06
2018-06-17,0,0,0,0,0.0,2018-06
2018-06-18,0,0,0,0,0.0,2018-06
2018-06-19,35,1,35,295,89.0,2018-06
2018-06-20,0,0,0,0,0.0,2018-06
2018-06-21,23,1,23,206,79.63000000000001,2018-06
2018-06-22,0,0,0,0,0.0,2018-06
2018-06-23,0,0,0,0,0.0,2018-06
2018-06-24,0,0,0,0,0.0,2018-06
2018-06-25,0,0,0,0,0.0,2018-06
2018-06-26,52,4,48,423,187.23999999999998,2018-06
2018-06-27,39,1,39,415,95.88,2018-06
2018-06-28,23,1,23,158,83.08000000000001,2018-06
2018-06-29,0,0,0,0,0.0,2018-06
2018-06-30,0,0,0,0,0.0,2018-06
2018-07-01,0,0,0,0,0.0,2018-07
2018-07-02,39,3,39,353,92.12,2018-07
2018-07-03,6,1,6,74,15.55,2018-07
2018-07-04,16,1,16,172,53.5,2018-07
2018-07-05,0,0,0,0,0.0,2018-07
2018-07-06,0,0,0,0,0.0,2018-07
2018-07-07,0,0,0,0,0.0,2018-07
2018-07-08,0,0,0,0,0.0,2018-07
2018-07-09,0,0,0,0,0.0,2018-07
2018-07-10,0,0,0,0,0.0,2018-07
2018-07-11,0,0,0,0,0.0,2018-07
2018-07-12,57,3,47,481,210.4,2018-07
2018-07-13,0,0,0,0,0.0,2018-07
2018-07-14,0,0,0,0,0.0,2018-07
2018-07-15,0,0,0,0,0.0,2018-07
2018-07-16,0,0,0,0,0.0,2018-07
2018-07-17,0,0,0,0,0.0,2018-07
2018-07-18,3,1,3,5,10.45,2018-07
2018-07-19,23,1,23,253,53.71,2018-07
2018-07-20,53,1,53,552,162.40999999999994,2018-07
2018-07-21,0,0,0,0,0.0,2018-07
2018-07-22,8,1,8,69,36.61,2018-07
2018-07-23,0,0,0,0,0.0,2018-07
2018-07-24,76,2,66,210,138.20999999999998,2018-07
2018-07-25,37,2,35,397,139.5,2018-07
2018-07-26,20,4,19,135,3871.4,2018-07
2018-07-27,0,0,0,0,0.0,2018-07
2018-07-28,0,0,0,0,0.0,2018-07
2018-07-29,0,0,0,0,0.0,2018-07
2018-07-30,0,0,0,0,0.0,2018-07
2018-07-31,0,0,0,0,0.0,2018-07
2018-08-01,10,1,10,98,34.15,2018-08
2018-08-02,8,2,8,20,42.15,2018-08
2018-08-03,0,0,0,0,0.0,2018-08
2018-08-04,0,0,0,0,0.0,2018-08
2018-08-05,0,0,0,0,0.0,2018-08
2018-08-06,84,2,84,943,160.85000000000002,2018-08
2018-08-07,0,0,0,0,0.0,2018-08
2018-08-08,0,0,0,0,0.0,2018-08
2018-08-09,0,0,0,0,0.0,2018-08
2018-08-10,0,0,0,0,0.0,2018-08
2018-08-11,0,0,0,0,0.0,2018-08
2018-08-12,10,1,10,101,31.56,2018-08
2018-08-13,0,0,0,0,0.0,2018-08
2018-08-14,0,0,0,0,0.0,2018-08
2018-08-15,0,0,0,0,0.0,2018-08
2018-08-16,0,0,0,0,0.0,2018-08
2018-08-17,0,0,0,0,0.0,2018-08
2018-08-18,0,0,0,0,0.0,2018-08
2018-08-19,0,0,0,0,0.0,2018-08
2018-08-20,22,1,22,270,32.69,2018-08
2018-08-21,0,0,0,0,0.0,2018-08
2018-08-22,72,3,67,528,308.37,2018-08
2018-08-23,0,0,0,0,0.0,2018-08
2018-08-24,0,0,0,0,0.0,2018-08
2018-08-25,0,0,0,0,0.0,2018-08
2018-08-26,0,0,0,0,0.0,2018-08
2018-08-27,0,0,0,0,0.0,2018-08
2018-08-28,17,2,17,121,39.08,2018-08
2018-08-29,9,1,9,14,38.55,2018-08
2018-08-30,81,6,69,638,2507.3500000000004,2018-08
2018-08-31,45,2,41,356,156.84999999999997,2018-08
2018-09-01,0,0,0,0,0.0,2018-09
2018-09-02,8,1,8,90,27.05,2018-09
2018-09-03,24,1,24,230,59.34,2018-09
2018-09-04,17,1,17,143,52.339999999999996,2018-09
2018-09-05,15,1,15,128,52.59,2018-09
2018-09-06,179,4,144,1563,521.81,2018-09
2018-09-07,3,1,3,7,32.65,2018-09
2018-09-08,0,0,0,0,0.0,2018-09
2018-09-09,0,0,0,0,0.0,2018-09
2018-09-10,2,1,2,5,22.7,2018-09
2018-09-11,35,2,34,313,120.99000000000001,2018-09
2018-09-12,1,1,1,1,18.0,2018-09
2018-09-13,4,1,4,41,21.35,2018-09
2018-09-14,1,1,1,0,4.95,2018-09
2018-09-15,0,0,0,0,0.0,2018-09
2018-09-16,0,0,0,0,0.0,2018-09
2018-09-17,14,3,12,88,84.10999999999999,2018-09
2018-09-18,0,0,0,0,0.0,2018-09
2018-09-19,36,1,36,302,98.29999999999998,2018-09
2018-09-20,60,3,60,711,169.39999999999998,2018-09
2018-09-21,0,0,0,0,0.0,2018-09
2018-09-22,0,0,0,0,0.0,2018-09
2018-09-23,0,0,0,0,0.0,2018-09
2018-09-24,0,0,0,0,0.0,2018-09
2018-09-25,45,1,45,79,6.8100000000000005,2018-09
2018-09-26,2,1,2,5,3.4,2018-09
2018-09-27,33,3,32,311,90.34000000000002,2018-09
2018-09-28,0,0,0,0,0.0,2018-09
2018-09-29,0,0,0,0,0.0,2018-09
2018-09-30,42,2,38,472,102.92,2018-09
2018-10-01,27,2,26,262,56.11,2018-10
2018-10-02,10,1,10,83,60.8,2018-10
2018-10-03,0,0,0,0,0.0,2018-10
2018-10-04,0,0,0,0,0.0,2018-10
2018-10-05,0,0,0,0,0.0,2018-10
2018-10-06,0,0,0,0,0.0,2018-10
2018-10-07,47,1,47,424,122.27,2018-10
2018-10-08,92,3,89,851,212.57,2018-10
2018-10-09,50,3,46,359,248.57,2018-10
2018-10-10,43,2,40,431,129.42999999999998,2018-10
2018-10-11,133,4,69,1038,320.89,2018-10
2018-10-12,27,2,26,214,99.91,2018-10
2018-10-13,0,0,0,0,0.0,2018-10
2018-10-14,0,0,0,0,0.0,2018-10
2018-10-15,0,0,0,0,0.0,2018-10
2018-10-16,0,0,0,0,0.0,2018-10
2018-10-17,16,3,16,151,60.06,2018-10
2018-10-18,2,1,2,1,11.399999999999999,2018-10
2018-10-19,52,3,52,472,181.49,2018-10
2018-10-20,0,0,0,0,0.0,2018-10
2018-10-21,92,3,88,293,211.10000000000002,2018-10
2018-10-22,3,2,3,7,16.549999999999997,2018-10
2018-10-23,68,2,65,281,131.74,2018-10
2018-10-24,0,0,0,0,0.0,2018-10
2018-10-25,0,0,0,0,0.0,2018-10
2018-10-26,5,1,5,31,12.55,2018-10
2018-10-27,0,0,0,0,0.0,2018-10
2018-10-28,0,0,0,0,0.0,2018-10
2018-10-29,2,1,2,3,7.5,2018-10
2018-10-30,30,1,30,306,85.85000000000001,2018-10
2018-10-31,0,0,0,0,0.0,2018-10
2018-11-01,0,0,0,0,0.0,2018-11
2018-11-02,0,0,0,0,0.0,2018-11
2018-11-03,0,0,0,0,0.0,2018-11
2018-11-04,31,2,29,252,109.88999999999999,2018-11
2018-11-05,4,2,4,6,19.299999999999997,2018-11
2018-11-06,109,5,100,947,405.52000000000004,2018-11
2018-11-07,10,1,10,93,49.85,2018-11
2018-11-08,101,2,82,302,228.58999999999997,2018-11
2018-11-09,21,2,21,144,37.86000000000001,2018-11
2018-11-10,0,0,0,0,0.0,2018-11
2018-11-11,14,1,14,145,13.35,2018-11
2018-11-12,0,0,0,0,0.0,2018-11
2018-11-13,118,4,109,1074,361.49,2018-11
2018-11-14,12,1,12,123,29.82,2018-11
2018-11-15,0,0,0,0,0.0,2018-11
2018-11-16,139,7,108,1261,613.59,2018-11
2018-11-17,0,0,0,0,0.0,2018-11
2018-11-18,54,3,51,336,186.55999999999995,2018-11
2018-11-19,79,2,79,754,196.5,2018-11
2018-11-20,124,4,119,455,206.52999999999997,2018-11
2018-11-21,0,0,0,0,0.0,2018-11
2018-11-22,0,0,0,0,0.0,2018-11
2018-11-23,112,4,99,914,318.22,2018-11
2018-11-24,0,0,0,0,0.0,2018-11
2018-11-25,0,0,0,0,0.0,2018-11
2018-11-26,18,2,16,164,33.25,2018-11
2018-11-27,11,2,11,64,60.85,2018-11
2018-11-28,40,1,20,534,110.58000000000001,2018-11
2018-11-29,0,0,0,0,0.0,2018-11
2018-11-30,46,2,22,414,179.75999999999996,2018-11
2018-12-01,0,0,0,0,0.0,2018-12
2018-12-02,126,1,63,918,574.3800000000001,2018-12
2018-12-03,0,0,0,0,0.0,2018-12
2018-12-04,122,2,60,1035,364.88000000000005,2018-12
2018-12-05,22,1,11,153,81.42000000000002,2018-12
2018-12-06,186,5,84,1751,588.66,2018-12
2018-12-07,16,1,16,156,58.5,2018-12
2018-12-08,0,0,0,0,0.0,2018-12
2018-12-09,0,0,0,0,0.0,2018-12
2018-12-10,0,0,0,0,0.0,2018-12
2018-12-11,0,0,0,0,0.0,2018-12
2018-12-12,67,1,67,134,117.72,2018-12
2018-12-13,3,3,2,9,6.25,2018-12
2018-12-14,11,2,10,100,56.09,2018-12
2018-12-15,0,0,0,0,0.0,2018-12
2018-12-16,0,0,0,0,0.0,2018-12
2018-12-17,62,2,60,549,188.82999999999998,2018-12
2018-12-18,5,2,5,26,175.39,2018-12
2018-12-19,4,1,4,80,4.74,2018-12
2018-12-20,0,0,0,0,0.0,2018-12
2018-12-21,0,0,0,0,0.0,2018-12
2018-12-22,0,0,0,0,0.0,2018-12
2018-12-23,0,0,0,0,0.0,2018-12
2018-12-24,0,0,0,0,0.0,2018-12
2018-12-25,0,0,0,0,0.0,2018-12
2018-12-26,0,0,0,0,0.0,2018-12
2018-12-27,0,0,0,0,0.0,2018-12
2018-12-28,0,0,0,0,0.0,2018-12
2018-12-29,0,0,0,0,0.0,2018-12
2018-12-30,0,0,0,0,0.0,2018-12
2018-12-31,0,0,0,0,0.0,2018-12
2019-01-01,0,0,0,0,0.0,2019-01
2019-01-02,76,4,66,655,255.28,2019-01
2019-01-03,47,3,44,315,235.54999999999995,2019-01
2019-01-04,37,2,34,296,155.80999999999997,2019-01
2019-01-05,0,0,0,0,0.0,2019-01
2019-01-06,9,1,9,78,20.2,2019-01
2019-01-07,50,1,50,466,148.73,2019-01
2019-01-08,30,4,27,253,128.14000000000001,2019-01
2019-01-09,63,4,60,532,241.26999999999995,2019-01
2019-01-10,0,0,0,0,0.0,2019-01
2019-01-11,91,3,82,891,224.53,2019-01
2019-01-12,0,0,0,0,0.0,2019-01
2019-01-13,0,0,0,0,0.0,2019-01
2019-01-14,21,1,21,241,74.83000000000001,2019-01
2019-01-15,0,0,0,0,0.0,2019-01
2019-01-16,31,1,31,289,96.65999999999998,2019-01
2019-01-17,73,2,73,649,227.82,2019-01
2019-01-18,3,1,3,6,5.45,2019-01
2019-01-19,0,0,0,0,0.0,2019-01
2019-01-20,12,1,12,90,60.400000000000006,2019-01
2019-01-21,9,1,9,79,20.55,2019-01
2019-01-22,4,3,4,9,24.75,2019-01
2019-01-23,0,0,0,0,0.0,2019-01
2019-01-24,3,1,3,6,5.45,2019-01
2019-01-25,51,3,47,372,239.79999999999995,2019-01
2019-01-26,0,0,0,0,0.0,2019-01
2019-01-27,0,0,0,0,0.0,2019-01
2019-01-28,65,3,63,637,188.76999999999998,2019-01
2019-01-29,19,1,19,165,82.05000000000001,2019-01
2019-01-30,29,2,28,280,108.49000000000001,2019-01
2019-01-31,0,0,0,0,0.0,2019-01
2019-02-01,63,1,63,570,157.94,2019-02
2019-02-02,0,0,0,0,0.0,2019-02
2019-02-03,0,0,0,0,0.0,2019-02
2019-02-04,0,0,0,0,0.0,2019-02
2019-02-05,14,1,14,139,30.589999999999996,2019-02
2019-02-06,27,1,27,234,86.13,2019-02
2019-02-07,13,1,13,146,28.71,2019-02
2019-02-08,0,0,0,0,0.0,2019-02
2019-02-09,0,0,0,0,0.0,2019-02
2019-02-10,0,0,0,0,0.0,2019-02
2019-02-11,1,1,1,1,0.42,2019-02
2019-02-12,12,2,11,102,63.2,2019-02
2019-02-13,49,2,48,538,91.32000000000001,2019-02
2019-02-14,16,1,16,116,57.7,2019-02
2019-02-15,55,3,55,579,130.38,2019-02
2019-02-16,0,0,0,0,0.0,2019-02
2019-02-17,0,0,0,0,0.0,2019-02
2019-02-18,41,2,40,320,151.43,2019-02
2019-02-19,3,2,3,1,7.9,2019-02
2019-02-20,21,2,21,245,49.330000000000005,2019-02
2019-02-21,0,0,0,0,0.0,2019-02
2019-02-22,0,0,0,0,0.0,2019-02
2019-02-23,0,0,0,0,0.0,2019-02
2019-02-24,5,1,5,50,23.85,2019-02
2019-02-25,58,4,54,462,215.39999999999998,2019-02
2019-02-26,59,2,56,497,184.89,2019-02
2019-02-27,0,0,0,0,0.0,2019-02
2019-02-28,30,2,29,273,104.76000000000002,2019-02
2019-03-01,16,1,16,114,66.85,2019-03
2019-03-02,0,0,0,0,0.0,2019-03
2019-03-03,0,0,0,0,0.0,2019-03
2019-03-04,1,1,1,0,0.85,2019-03
2019-03-05,3,1,3,8,13.85,2019-03
2019-03-06,0,0,0,0,0.0,2019-03
2019-03-07,0,0,0,0,0.0,2019-03
2019-03-08,20,1,20,179,94.95,2019-03
2019-03-09,0,0,0,0,0.0,2019-03
2019-03-10,18,1,18,160,53.82,2019-03
2019-03-11,21,1,21,166,92.10000000000001,2019-03
2019-03-12,30,2,30,272,76.27000000000001,2019-03
2019-03-13,16,2,16,113,79.34,2019-03
2019-03-14,0,0,0,0,0.0,2019-03
2019-03-15,0,0,0,0,0.0,2019-03
2019-03-16,0,0,0,0,0.0,2019-03
2019-03-17,15,1,15,154,30.78,2019-03
2019-03-18,44,2,42,90,90.16,2019-03
2019-03-19,31,1,31,201,125.74,2019-03
2019-03-20,74,4,65,687,223.01999999999998,2019-03
2019-03-21,0,0,0,0,0.0,2019-03
2019-03-22,23,1,23,210,63.21000000000001,2019-03
2019-03-23,0,0,0,0,0.0,2019-03
2019-03-24,8,1,8,53,63.05,2019-03
2019-03-25,69,1,69,684,156.69000000000003,2019-03
2019-03-26,0,0,0,0,0.0,2019-03
2019-03-27,0,0,0,0,0.0,2019-03
2019-03-28,72,3,71,718,214.69,2019-03
2019-03-29,13,3,13,138,32.22,2019-03
2019-03-30,0,0,0,0,0.0,2019-03
2019-03-31,0,0,0,0,0.0,2019-03
2019-04-01,28,2,27,212,217.7,2019-04
2019-04-02,2,2,1,3,2272.6,2019-04
2019-04-03,0,0,0,0,0.0,2019-04
2019-04-04,24,1,24,185,90.29999999999998,2019-04
2019-04-05,0,0,0,0,0.0,2019-04
2019-04-06,0,0,0,0,0.0,2019-04
2019-04-07,0,0,0,0,0.0,2019-04
2019-04-08,1,1,1,2,12.75,2019-04
2019-04-09,0,0,0,0,0.0,2019-04
2019-04-10,0,0,0,0,0.0,2019-04
2019-04-11,32,2,31,241,143.16,2019-04
2019-04-12,0,0,0,0,0.0,2019-04
2019-04-13,0,0,0,0,0.0,2019-04
2019-04-14,31,2,31,265,91.69,2019-04
2019-04-15,2,1,2,2,12.25,2019-04
2019-04-16,0,0,0,0,0.0,2019-04
2019-04-17,18,1,18,148,76.05000000000001,2019-04
2019-04-18,45,2,45,255,146.04999999999998,2019-04
2019-04-19,0,0,0,0,0.0,2019-04
2019-04-20,0,0,0,0,0.0,2019-04
2019-04-21,0,0,0,0,0.0,2019-04
2019-04-22,0,0,0,0,0.0,2019-04
2019-04-23,28,1,26,84,58.70000000000001,2019-04
2019-04-24,1,1,1,2,5.95,2019-04
2019-04-25,8,1,8,64,37.85,2019-04
2019-04-26,0,0,0,0,0.0,2019-04
2019-04-27,0,0,0,0,0.0,2019-04
2019-04-28,0,0,0,0,0.0,2019-04
2019-04-29,0,0,0,0,0.0,2019-04
2019-04-30,52,6,47,518,153.97000000000003,2019-04
2019-05-01,0,0,0,0,0.0,2019-05
2019-05-02,11,1,11,100,38.6,2019-05
2019-05-03,0,0,0,0,0.0,2019-05
2019-05-04,0,0,0,0,0.0,2019-05
2019-05-05,63,2,62,642,152.96,2019-05
2019-05-06,28,3,27,266,82.82,2019-05
2019-05-07,30,1,30,298,57.400000000000006,2019-05
2019-05-08,98,2,93,648,381.23999999999995,2019-05
2019-05-09,12,1,12,93,51.84000000000001,2019-05
2019-05-10,53,3,50,445,204.94,2019-05
2019-05-11,0,0,0,0,0.0,2019-05
2019-05-12,10,1,10,122,26.650000000000006,2019-05
2019-05-13,25,3,23,227,135.34,2019-05
2019-05-14,45,1,45,433,136.60999999999999,2019-05
2019-05-15,28,3,26,233,160.59000000000003,2019-05
2019-05-16,52,2,48,439,154.96,2019-05
2019-05-17,16,2,16,124,99.75,2019-05
2019-05-18,0,0,0,0,0.0,2019-05
2019-05-19,45,2,41,292,208.32999999999996,2019-05
2019-05-20,20,1,20,204,43.849999999999994,2019-05
2019-05-21,13,1,13,112,42.72999999999999,2019-05
2019-05-22,62,3,55,560,215.97000000000003,2019-05
2019-05-23,25,2,25,240,94.5,2019-05
2019-05-24,21,1,21,157,81.10999999999996,2019-05
2019-05-25,0,0,0,0,0.0,2019-05
2019-05-26,0,0,0,0,0.0,2019-05
2019-05-27,0,0,0,0,0.0,2019-05
2019-05-28,19,2,19,153,81.46,2019-05
2019-05-29,0,0,0,0,0.0,2019-05
2019-05-30,0,0,0,0,0.0,2019-05
2019-05-31,0,0,0,0,0.0,2019-05
2019-06-01,0,0,0,0,0.0,2019-06
2019-06-02,69,3,66,723,246.73999999999998,2019-06
2019-06-03,18,1,18,115,70.4,2019-06
2019-06-04,0,0,0,0,0.0,2019-06
2019-06-05,98,5,59,832,217.46999999999997,2019-06
2019-06-06,56,2,55,449,182.19,2019-06
2019-06-07,3,1,3,38,23.1,2019-06
2019-06-08,0,0,0,0,0.0,2019-06
2019-06-09,14,1,14,116,36.410000000000004,2019-06
2019-06-10,97,3,88,800,379.27,2019-06
2019-06-11,0,0,0,0,0.0,2019-06
2019-06-12,78,5,73,625,266.83,2019-06
2019-06-13,28,1,28,261,73.48,2019-06
